sep=;
Run time (s);Round;Exception;deadline;Agreement;Discounted;#agreeing;min.util.;max.util.;Dist. to Pareto;Dist. to Nash;Social Welfare;Agent 1;Agent 2;Agent 3;Utility 1;Utility 2;Utility 3;Disc. Util. 1;Disc. Util. 2;Disc. Util. 3;Perceived. Util. 1;Perceived. Util. 2;Perceived. Util. 3;User Bother 1;User Bother 2;User Bother 3;User Util. 1;User Util. 2;User Util. 3;Profile 1;Profile 2;Profile 3
0.121;54;;60rounds;Yes;No;3;0.65314;0.76862;0.10107;0.19602;2.11345;BoulwareNegotiationParty@0;BoulwareNegotiationParty@1;BoulwareNegotiationParty@2;0.6916954394799557;0.7686150251144039;0.6531440011466636;0.6916954394799557;0.7686150251144039;0.6531440011466636;0.6571544800091416;0.5916134241793749;0.6531440011466636;0.0;0.0;0.0;0.6916954394799557;0.7686150251144039;0.6531440011466636;party1_utility.xml;party2_utility.xml;party3_utility.xml
;2;Session genius.core.session.Session@3ff03528 failed: Failed to execute protocol: Execution failed of Agent17@3:java.lang.NullPointerException: null:[/Users/hewenyu/Desktop/Intelligent Agent/Labs/Group17/out/production/Group17/group17/Agent17.class, negotiator.parties.BoulwareNegotiationParty, negotiator.parties.BoulwareNegotiationParty];60rounds;No;;0;;;;;;Agent17;BoulwareNegotiationParty;BoulwareNegotiationParty;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;party1_utility;party2_utility;party3_utility
0.130;52;;60rounds;Yes;No;3;0.68026;0.71236;0.11287;0.26273;2.09183;BoulwareNegotiationParty@6;Agent17@7;BoulwareNegotiationParty@8;0.6992074169438632;0.6802620049541599;0.7123626240489483;0.6992074169438632;0.6802620049541599;0.7123626240489483;0.6300103159815537;0.7027686959400736;0.7123626240489483;0.0;0.0;0.0;0.6992074169438632;0.6802620049541599;0.7123626240489483;party1_utility.xml;party2_utility.xml;party3_utility.xml
;2;Session genius.core.session.Session@4f3fb89f failed: Failed to execute protocol: Execution failed of Agent17@9:java.lang.NullPointerException: null:[/Users/hewenyu/Desktop/Intelligent Agent/Labs/Group17/out/production/Group17/group17/Agent17.class, /Users/hewenyu/Desktop/Intelligent Agent/Labs/Group17/out/production/Group17/group17/Agent17.class, negotiator.parties.BoulwareNegotiationParty];60rounds;No;;0;;;;;;Agent17;Agent17;BoulwareNegotiationParty;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;party1_utility;party2_utility;party3_utility
;2;Session genius.core.session.Session@3174912d failed: Failed to execute protocol: Execution failed of Agent17@14:java.lang.NullPointerException: null:[negotiator.parties.BoulwareNegotiationParty, negotiator.parties.BoulwareNegotiationParty, /Users/hewenyu/Desktop/Intelligent Agent/Labs/Group17/out/production/Group17/group17/Agent17.class];60rounds;No;;0;;;;;;BoulwareNegotiationParty;BoulwareNegotiationParty;Agent17;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;party1_utility;party2_utility;party3_utility
;2;Session genius.core.session.Session@2550f9ec failed: Failed to execute protocol: Execution failed of Agent17@15:java.lang.NullPointerException: null:[/Users/hewenyu/Desktop/Intelligent Agent/Labs/Group17/out/production/Group17/group17/Agent17.class, negotiator.parties.BoulwareNegotiationParty, /Users/hewenyu/Desktop/Intelligent Agent/Labs/Group17/out/production/Group17/group17/Agent17.class];60rounds;No;;0;;;;;;Agent17;BoulwareNegotiationParty;Agent17;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;party1_utility;party2_utility;party3_utility
;2;Session genius.core.session.Session@597e99d3 failed: Failed to execute protocol: Execution failed of Agent17@20:java.lang.NullPointerException: null:[negotiator.parties.BoulwareNegotiationParty, /Users/hewenyu/Desktop/Intelligent Agent/Labs/Group17/out/production/Group17/group17/Agent17.class, /Users/hewenyu/Desktop/Intelligent Agent/Labs/Group17/out/production/Group17/group17/Agent17.class];60rounds;No;;0;;;;;;BoulwareNegotiationParty;Agent17;Agent17;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;party1_utility;party2_utility;party3_utility
;2;Session genius.core.session.Session@349ad82b failed: Failed to execute protocol: Execution failed of Agent17@21:java.lang.NullPointerException: null:[/Users/hewenyu/Desktop/Intelligent Agent/Labs/Group17/out/production/Group17/group17/Agent17.class, /Users/hewenyu/Desktop/Intelligent Agent/Labs/Group17/out/production/Group17/group17/Agent17.class, /Users/hewenyu/Desktop/Intelligent Agent/Labs/Group17/out/production/Group17/group17/Agent17.class];60rounds;No;;0;;;;;;Agent17;Agent17;Agent17;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;party1_utility;party2_utility;party3_utility
