sep=;
Run time (s);Round;Exception;deadline;Agreement;Discounted;#agreeing;min.util.;max.util.;Dist. to Pareto;Dist. to Nash;Social Welfare;Agent 1;Agent 2;Utility 1;Utility 2;Disc. Util. 1;Disc. Util. 2;Perceived. Util. 1;Perceived. Util. 2;User Bother 1;User Bother 2;User Util. 1;User Util. 2;Profile 1;Profile 2
0.396;24;;60rounds;Yes;No;2;0.55925;0.87241;0.08775;0.21675;1.43166;DrageKnight@166;ConcederNegotiationParty@167;0.8724146636774026;0.5592460663761619;0.8724146636774026;0.5592460663761619;0.9999999999999999;0.40834555430719843;0.0;0.0;0.8724146636774026;0.5592460663761619;party2_utility.xml;party4_utility.xml
0.030;38;;60rounds;Yes;No;2;0.57153;0.86509;0.09049;0.20358;1.43663;Agent17@168;ConcederNegotiationParty@169;0.8650936014153324;0.5715323422043128;0.8650936014153324;0.5715323422043128;0.7982913437194338;0.2847895675671596;0.0;0.0;0.8650936014153324;0.5715323422043128;party2_utility.xml;party4_utility.xml
0.026;59;;60rounds;Yes;No;2;0.38834;0.91712;0.09000;0.47400;1.30547;BoulwareNegotiationParty@170;kawaii@171;0.38834256079080576;0.9171237742177866;0.38834256079080576;0.9171237742177866;0.3149463313461614;0.8448324643304636;0.0;0.0;0.38834256079080576;0.9171237742177866;party2_utility.xml;party4_utility.xml
0.012;27;;60rounds;Yes;No;2;0.37187;0.95243;0.09000;0.50122;1.32429;ConcederNegotiationParty@172;kawaii@173;0.3718663897702198;0.9524282207813943;0.3718663897702198;0.9524282207813943;0.37073977732486285;0.9999999999999999;0.0;0.0;0.3718663897702198;0.9524282207813943;party2_utility.xml;party4_utility.xml
0.028;61;;60rounds;No;No;1;0.00000;0.00000;1.04360;1.14200;0.00000;kawaii@174;kawaii@175;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party2_utility.xml;party4_utility.xml
1.063;61;;60rounds;No;No;1;0.00000;0.00000;1.04360;1.14200;0.00000;DrageKnight@176;kawaii@177;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party2_utility.xml;party4_utility.xml
0.044;61;;60rounds;No;No;1;0.00000;0.00000;1.04360;1.14200;0.00000;Agent17@178;kawaii@179;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party2_utility.xml;party4_utility.xml
0.922;55;;60rounds;Yes;No;2;0.49586;0.90482;0.02371;0.36840;1.40068;BoulwareNegotiationParty@180;DrageKnight@181;0.4958587968524679;0.9048185552164826;0.4958587968524679;0.9048185552164826;0.5071664699529383;0.8007810644370196;0.0;0.0;0.4958587968524679;0.9048185552164826;party2_utility.xml;party4_utility.xml
0.483;27;;60rounds;Yes;No;2;0.37187;0.95243;0.09000;0.50122;1.32429;ConcederNegotiationParty@182;DrageKnight@183;0.3718663897702198;0.9524282207813943;0.3718663897702198;0.9524282207813943;0.37073977732486285;0.9999999999999999;0.0;0.0;0.3718663897702198;0.9524282207813943;party2_utility.xml;party4_utility.xml
1.048;61;;60rounds;No;No;1;0.00000;0.00000;1.04360;1.14200;0.00000;kawaii@184;DrageKnight@185;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party2_utility.xml;party4_utility.xml
1.958;59;;60rounds;Yes;No;2;0.72186;0.73780;0.06000;0.12351;1.45966;DrageKnight@186;DrageKnight@187;0.7218639024984883;0.737795814778623;0.7218639024984883;0.737795814778623;0.6864564752402582;0.6000670168953219;0.0;0.0;0.7218639024984883;0.737795814778623;party2_utility.xml;party4_utility.xml
0.969;57;;60rounds;Yes;No;2;0.72186;0.73780;0.06000;0.12351;1.45966;Agent17@188;DrageKnight@189;0.7218639024984883;0.737795814778623;0.7218639024984883;0.737795814778623;0.6864564752402582;0.6000670168953219;0.0;0.0;0.7218639024984883;0.737795814778623;party2_utility.xml;party4_utility.xml
0.040;50;;60rounds;Yes;No;2;0.57979;0.76187;0.13794;0.26056;1.34166;BoulwareNegotiationParty@190;Agent17@191;0.5797882688027742;0.7618678375878979;0.5797882688027742;0.7618678375878979;0.6983365008439028;0.7122576619686849;0.0;0.0;0.5797882688027742;0.7618678375878979;party2_utility.xml;party4_utility.xml
0.019;24;;60rounds;Yes;No;2;0.44826;1.00000;0.00000;0.45254;1.44826;ConcederNegotiationParty@192;Agent17@193;0.4482643302871556;1.0;0.4482643302871556;1.0;0.4009768666442515;0.9474522813844618;0.0;0.0;0.4482643302871556;1.0;party2_utility.xml;party4_utility.xml
0.045;61;;60rounds;No;No;1;0.00000;0.00000;1.04360;1.14200;0.00000;kawaii@194;Agent17@195;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party2_utility.xml;party4_utility.xml
0.988;59;;60rounds;Yes;No;2;0.69161;0.74990;0.05374;0.15035;1.44151;DrageKnight@196;Agent17@197;0.6916089253061088;0.7498989245779684;0.6916089253061088;0.7498989245779684;0.6071986198105512;0.5767993435655573;0.0;0.0;0.6916089253061088;0.7498989245779684;party2_utility.xml;party4_utility.xml
0.051;52;;60rounds;Yes;No;2;0.69161;0.74990;0.05374;0.15035;1.44151;Agent17@198;Agent17@199;0.6916089253061088;0.7498989245779684;0.6916089253061088;0.7498989245779684;0.6071986198105512;0.5767993435655573;0.0;0.0;0.6916089253061088;0.7498989245779684;party2_utility.xml;party4_utility.xml
0.021;51;;60rounds;Yes;No;2;0.62875;0.89131;0.04052;0.22700;1.52006;BoulwareNegotiationParty@200;BoulwareNegotiationParty@201;0.6287504012402555;0.8913127976603028;0.6287504012402555;0.8913127976603028;0.7122734788888212;0.69850888178788;0.0;0.0;0.6287504012402555;0.8913127976603028;party2_utility.xml;party3_utility.xml
0.013;32;;60rounds;Yes;No;2;0.38546;0.91347;0.09815;0.47086;1.29893;ConcederNegotiationParty@202;BoulwareNegotiationParty@203;0.3854611227517797;0.913468179264608;0.3854611227517797;0.913468179264608;0.3756491211883927;0.9776242504311627;0.0;0.0;0.3854611227517797;0.913468179264608;party2_utility.xml;party3_utility.xml
0.025;56;;60rounds;Yes;No;2;0.70117;0.76003;0.14021;0.17652;1.46120;kawaii@204;BoulwareNegotiationParty@205;0.7011732597077411;0.760025670031626;0.7011732597077411;0.760025670031626;0.841735036897782;0.522004136543433;0.0;0.0;0.7011732597077411;0.760025670031626;party2_utility.xml;party3_utility.xml
0.938;56;;60rounds;Yes;No;2;0.47202;0.81568;0.15642;0.38186;1.28770;DrageKnight@206;BoulwareNegotiationParty@207;0.47202124449778915;0.8156755981553778;0.47202124449778915;0.8156755981553778;0.6000762548783063;0.46076796526848834;0.0;0.0;0.47202124449778915;0.8156755981553778;party2_utility.xml;party3_utility.xml
0.035;51;;60rounds;Yes;No;2;0.62875;0.89131;0.04052;0.22700;1.52006;Agent17@208;BoulwareNegotiationParty@209;0.6287504012402555;0.8913127976603028;0.6287504012402555;0.8913127976603028;0.7122734788888212;0.69850888178788;0.0;0.0;0.6287504012402555;0.8913127976603028;party2_utility.xml;party3_utility.xml
0.009;22;;60rounds;Yes;No;2;0.71264;0.87241;0.03911;0.14021;1.58506;BoulwareNegotiationParty@210;ConcederNegotiationParty@211;0.8724146636774026;0.7126437601051814;0.8724146636774026;0.7126437601051814;0.9999999999999999;0.42839914852298755;0.0;0.0;0.8724146636774026;0.7126437601051814;party2_utility.xml;party3_utility.xml
0.007;16;;60rounds;Yes;No;2;0.59242;0.74384;0.17846;0.28118;1.33625;ConcederNegotiationParty@212;ConcederNegotiationParty@213;0.5924153958552615;0.7438356227073275;0.5924153958552615;0.7438356227073275;0.6272930513065438;0.5383245227904709;0.0;0.0;0.5924153958552615;0.7438356227073275;party2_utility.xml;party3_utility.xml
0.009;22;;60rounds;Yes;No;2;0.71264;0.87241;0.03911;0.14021;1.58506;kawaii@214;ConcederNegotiationParty@215;0.8724146636774026;0.7126437601051814;0.8724146636774026;0.7126437601051814;0.9999999999999999;0.42839914852298755;0.0;0.0;0.8724146636774026;0.7126437601051814;party2_utility.xml;party3_utility.xml
0.360;22;;60rounds;Yes;No;2;0.71264;0.87241;0.03911;0.14021;1.58506;DrageKnight@216;ConcederNegotiationParty@217;0.8724146636774026;0.7126437601051814;0.8724146636774026;0.7126437601051814;0.9999999999999999;0.42839914852298755;0.0;0.0;0.8724146636774026;0.7126437601051814;party2_utility.xml;party3_utility.xml
0.028;33;;60rounds;Yes;No;2;0.72772;0.87798;0.02816;0.12633;1.60569;Agent17@218;ConcederNegotiationParty@219;0.8779768431955691;0.7277161434096009;0.8779768431955691;0.7277161434096009;0.8112522936316339;0.38897983968698513;0.0;0.0;0.8779768431955691;0.7277161434096009;party2_utility.xml;party3_utility.xml
0.023;57;;60rounds;Yes;No;2;0.58409;0.89895;0.05537;0.27230;1.48305;BoulwareNegotiationParty@220;kawaii@221;0.5840926892444467;0.8989536953886467;0.5840926892444467;0.8989536953886467;0.41497848120377423;0.864246953196133;0.0;0.0;0.5840926892444467;0.8989536953886467;party2_utility.xml;party3_utility.xml
0.011;27;;60rounds;Yes;No;2;0.38546;0.91347;0.09815;0.47086;1.29893;ConcederNegotiationParty@222;kawaii@223;0.3854611227517797;0.913468179264608;0.3854611227517797;0.913468179264608;0.3756491211883927;0.9776242504311627;0.0;0.0;0.3854611227517797;0.913468179264608;party2_utility.xml;party3_utility.xml
0.025;61;;60rounds;No;No;1;0.00000;0.00000;1.08553;1.20463;0.00000;kawaii@224;kawaii@225;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party2_utility.xml;party3_utility.xml
1.027;61;;60rounds;No;No;1;0.00000;0.00000;1.08553;1.20463;0.00000;DrageKnight@226;kawaii@227;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party2_utility.xml;party3_utility.xml
0.039;56;;60rounds;Yes;No;2;0.55670;0.86609;0.09815;0.29587;1.42279;Agent17@228;kawaii@229;0.5567025267214413;0.8660862693381634;0.5567025267214413;0.8660862693381634;0.5339140842906107;0.8840192624107173;0.0;0.0;0.5567025267214413;0.8660862693381634;party2_utility.xml;party3_utility.xml
0.024;58;;60rounds;Yes;No;2;0.54482;0.84972;0.11833;0.30739;1.39454;BoulwareNegotiationParty@230;DrageKnight@231;0.5448209292899493;0.8497194938564282;0.5448209292899493;0.8497194938564282;0.5211034479978569;0.6629757785467129;0.0;0.0;0.5448209292899493;0.8497194938564282;party2_utility.xml;party3_utility.xml
0.014;31;;60rounds;Yes;No;2;0.39638;0.95796;0.05537;0.46812;1.35433;ConcederNegotiationParty@232;DrageKnight@233;0.39637511425419913;0.9579557861297675;0.39637511425419913;0.9579557861297675;0.3125069640802577;1.0;0.0;0.0;0.39637511425419913;0.9579557861297675;party2_utility.xml;party3_utility.xml
0.025;61;;60rounds;No;No;1;0.00000;0.00000;1.08553;1.20463;0.00000;kawaii@234;DrageKnight@235;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party2_utility.xml;party3_utility.xml
1.021;61;;60rounds;No;No;1;0.00000;0.00000;1.08553;1.20463;0.00000;DrageKnight@236;DrageKnight@237;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party2_utility.xml;party3_utility.xml
0.038;54;;60rounds;Yes;No;2;0.56959;0.82660;0.12506;0.28371;1.39619;Agent17@238;DrageKnight@239;0.569585768501678;0.826601413989071;0.569585768501678;0.826601413989071;0.36123421690776825;0.8267404604642543;0.0;0.0;0.569585768501678;0.826601413989071;party2_utility.xml;party3_utility.xml
0.034;48;;60rounds;Yes;No;2;0.79971;0.87983;0.00000;0.05971;1.67954;BoulwareNegotiationParty@240;Agent17@241;0.7997102513551027;0.8798329236675346;0.7997102513551027;0.8798329236675346;0.7566498683288204;0.6945339423699527;0.0;0.0;0.7997102513551027;0.8798329236675346;party2_utility.xml;party3_utility.xml
0.018;23;;60rounds;Yes;No;2;0.43240;1.00000;0.00000;0.44534;1.43240;ConcederNegotiationParty@242;Agent17@243;0.43239905151360625;0.9999999999999999;0.43239905151360625;0.9999999999999999;0.4168479874241106;0.9335974078990487;0.0;0.0;0.43239905151360625;0.9999999999999999;party2_utility.xml;party3_utility.xml
0.034;49;;60rounds;Yes;No;2;0.81853;0.82482;0.04093;0.04278;1.64335;kawaii@244;Agent17@245;0.8248201971120903;0.8185276312542822;0.8248201971120903;0.8185276312542822;0.893810396691313;0.5530504042792295;0.0;0.0;0.8248201971120903;0.8185276312542822;party2_utility.xml;party3_utility.xml
0.956;56;;60rounds;Yes;No;2;0.47202;0.81568;0.15642;0.38186;1.28770;DrageKnight@246;Agent17@247;0.47202124449778915;0.8156755981553778;0.47202124449778915;0.8156755981553778;0.6000762548783063;0.46076796526848834;0.0;0.0;0.47202124449778915;0.8156755981553778;party2_utility.xml;party3_utility.xml
0.055;50;;60rounds;Yes;No;2;0.66874;0.84942;0.05085;0.18348;1.51816;Agent17@248;Agent17@249;0.6687422516886832;0.8494172333111151;0.6687422516886832;0.8494172333111151;0.5028658522547231;0.6859833197130945;0.0;0.0;0.6687422516886832;0.8494172333111151;party2_utility.xml;party3_utility.xml
0.024;49;;60rounds;Yes;No;2;0.74057;0.80565;0.07266;0.18919;1.54622;BoulwareNegotiationParty@250;BoulwareNegotiationParty@251;0.7405710577435901;0.8056488010774979;0.7405710577435901;0.8056488010774979;0.7291412514762143;0.8403167652544431;0.0;0.0;0.7405710577435901;0.8056488010774979;party2_utility.xml;party1_utility.xml
0.008;18;;60rounds;Yes;No;2;0.68500;0.88153;0.00000;0.26210;1.56652;ConcederNegotiationParty@252;BoulwareNegotiationParty@253;0.6849993542453618;0.8815255379239529;0.6849993542453618;0.8815255379239529;0.4949884108993023;1.0;0.0;0.0;0.6849993542453618;0.8815255379239529;party2_utility.xml;party1_utility.xml
0.030;54;;60rounds;Yes;No;2;0.57909;0.88889;0.13664;0.20953;1.46798;kawaii@254;BoulwareNegotiationParty@255;0.8888908346979886;0.5790854890377711;0.8888908346979886;0.5790854890377711;0.9442065540212986;0.6099809712610506;0.0;0.0;0.8888908346979886;0.5790854890377711;party2_utility.xml;party1_utility.xml
0.960;56;;60rounds;Yes;No;2;0.47202;0.70055;0.27536;0.46430;1.17258;DrageKnight@256;BoulwareNegotiationParty@257;0.47202124449778915;0.7005540892980255;0.47202124449778915;0.7005540892980255;0.6000762548783063;0.7041834776497824;0.0;0.0;0.47202124449778915;0.7005540892980255;party2_utility.xml;party1_utility.xml
0.030;39;;60rounds;Yes;No;2;0.78482;0.92861;0.00000;0.00000;1.71343;Agent17@258;BoulwareNegotiationParty@259;0.9286083001520316;0.7848202254161079;0.9286083001520316;0.7848202254161079;0.8051118829238652;0.922189480548642;0.0;0.0;0.9286083001520316;0.7848202254161079;party2_utility.xml;party1_utility.xml
0.007;18;;60rounds;Yes;No;2;0.56657;0.87241;0.15732;0.22537;1.43899;BoulwareNegotiationParty@260;ConcederNegotiationParty@261;0.8724146636774026;0.5665732490490711;0.8724146636774026;0.5665732490490711;0.9999999999999999;0.49911771897252016;0.0;0.0;0.8724146636774026;0.5665732490490711;party2_utility.xml;party1_utility.xml
0.004;8;;60rounds;Yes;No;2;0.72186;0.86576;0.01506;0.22202;1.58762;ConcederNegotiationParty@262;ConcederNegotiationParty@263;0.7218639024984883;0.865757967526055;0.7218639024984883;0.865757967526055;0.6864564752402582;0.7819554923893283;0.0;0.0;0.7218639024984883;0.865757967526055;party2_utility.xml;party1_utility.xml
0.008;18;;60rounds;Yes;No;2;0.56657;0.87241;0.15732;0.22537;1.43899;kawaii@264;ConcederNegotiationParty@265;0.8724146636774026;0.5665732490490711;0.8724146636774026;0.5665732490490711;0.9999999999999999;0.49911771897252016;0.0;0.0;0.8724146636774026;0.5665732490490711;party2_utility.xml;party1_utility.xml
0.299;18;;60rounds;Yes;No;2;0.56657;0.87241;0.15732;0.22537;1.43899;DrageKnight@266;ConcederNegotiationParty@267;0.8724146636774026;0.5665732490490711;0.8724146636774026;0.5665732490490711;0.9999999999999999;0.49911771897252016;0.0;0.0;0.8724146636774026;0.5665732490490711;party2_utility.xml;party1_utility.xml
0.006;6;;60rounds;Yes;No;2;0.65861;1.00000;0.00000;0.14500;1.65861;Agent17@268;ConcederNegotiationParty@269;1.0;0.6586136161505785;1.0;0.6586136161505785;0.8088043271636157;0.7476589387830475;0.0;0.0;1.0;0.6586136161505785;party2_utility.xml;party1_utility.xml
0.021;50;;60rounds;Yes;No;2;0.78482;0.92861;0.00000;0.00000;1.71343;BoulwareNegotiationParty@270;kawaii@271;0.9286083001520316;0.7848202254161079;0.9286083001520316;0.7848202254161079;0.8051118829238652;0.922189480548642;0.0;0.0;0.9286083001520316;0.7848202254161079;party2_utility.xml;party1_utility.xml
0.007;18;;60rounds;Yes;No;2;0.68500;0.88153;0.00000;0.26210;1.56652;ConcederNegotiationParty@272;kawaii@273;0.6849993542453618;0.8815255379239529;0.6849993542453618;0.8815255379239529;0.4949884108993023;1.0;0.0;0.0;0.6849993542453618;0.8815255379239529;party2_utility.xml;party1_utility.xml
0.027;61;;60rounds;No;No;1;0.00000;0.00000;1.03606;1.21584;0.00000;kawaii@274;kawaii@275;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party2_utility.xml;party1_utility.xml
1.006;61;;60rounds;Yes;No;2;0.68973;0.85221;0.10858;0.12198;1.54194;DrageKnight@276;kawaii@277;0.8522103596350957;0.6897326042523931;0.8522103596350957;0.6897326042523931;0.7748747936044765;0.8137599377253698;0.0;0.0;0.8522103596350957;0.6897326042523931;party2_utility.xml;party1_utility.xml
0.029;41;;60rounds;Yes;No;2;0.84818;0.85656;0.00000;0.09595;1.70475;Agent17@278;kawaii@279;0.8565604256332173;0.848184722273863;0.8565604256332173;0.848184722273863;0.6267524883256547;0.9710094630056687;0.0;0.0;0.8565604256332173;0.848184722273863;party2_utility.xml;party1_utility.xml
0.023;55;;60rounds;Yes;No;2;0.59769;0.73889;0.16723;0.33409;1.33658;BoulwareNegotiationParty@280;DrageKnight@281;0.5976874222260066;0.7388941061783809;0.5976874222260066;0.7388941061783809;0.5278934786880488;0.8182171379235916;0.0;0.0;0.5976874222260066;0.7388941061783809;party2_utility.xml;party1_utility.xml
0.006;18;;60rounds;Yes;No;2;0.68500;0.88153;0.00000;0.26210;1.56652;ConcederNegotiationParty@282;DrageKnight@283;0.6849993542453618;0.8815255379239529;0.6849993542453618;0.8815255379239529;0.4949884108993023;1.0;0.0;0.0;0.6849993542453618;0.8815255379239529;party2_utility.xml;party1_utility.xml
0.026;61;;60rounds;Yes;No;2;0.70920;0.93593;0.04217;0.07597;1.64513;kawaii@284;DrageKnight@285;0.9359293624141017;0.7092046807946433;0.9359293624141017;0.7092046807946433;0.8211797219093888;0.7058687150238654;0.0;0.0;0.9359293624141017;0.7092046807946433;party2_utility.xml;party1_utility.xml
0.975;58;;60rounds;Yes;No;2;0.47202;0.70055;0.27536;0.46430;1.17258;DrageKnight@286;DrageKnight@287;0.47202124449778915;0.7005540892980255;0.47202124449778915;0.7005540892980255;0.6000762548783063;0.7041834776497824;0.0;0.0;0.47202124449778915;0.7005540892980255;party2_utility.xml;party1_utility.xml
0.034;47;;60rounds;Yes;No;2;0.68500;0.88153;0.00000;0.26210;1.56652;Agent17@288;DrageKnight@289;0.6849993542453618;0.8815255379239529;0.6849993542453618;0.8815255379239529;0.4949884108993023;1.0;0.0;0.0;0.6849993542453618;0.8815255379239529;party2_utility.xml;party1_utility.xml
0.037;49;;60rounds;Yes;No;2;0.74057;0.80565;0.07266;0.18919;1.54622;BoulwareNegotiationParty@290;Agent17@291;0.7405710577435901;0.8056488010774979;0.7405710577435901;0.8056488010774979;0.7291412514762143;0.8403167652544431;0.0;0.0;0.7405710577435901;0.8056488010774979;party2_utility.xml;party1_utility.xml
0.028;37;;60rounds;Yes;No;2;0.50205;0.89936;0.07597;0.44167;1.40141;ConcederNegotiationParty@292;Agent17@293;0.5020521898744748;0.8993599754011355;0.5020521898744748;0.8993599754011355;0.3366073962225175;0.7543084986044397;0.0;0.0;0.5020521898744748;0.8993599754011355;party2_utility.xml;party1_utility.xml
0.039;52;;60rounds;Yes;No;2;0.77231;0.91213;0.01506;0.02069;1.68444;kawaii@294;Agent17@295;0.9121321291314456;0.772307985427408;0.9121321291314456;0.772307985427408;0.8609053289025667;0.8113262282601118;0.0;0.0;0.9121321291314456;0.772307985427408;party2_utility.xml;party1_utility.xml
0.961;56;;60rounds;Yes;No;2;0.47202;0.70055;0.27536;0.46430;1.17258;DrageKnight@296;Agent17@297;0.47202124449778915;0.7005540892980255;0.47202124449778915;0.7005540892980255;0.6000762548783063;0.7041834776497824;0.0;0.0;0.47202124449778915;0.7005540892980255;party2_utility.xml;party1_utility.xml
0.052;50;;60rounds;Yes;No;2;0.64744;0.75511;0.13188;0.28274;1.40255;Agent17@298;Agent17@299;0.6474352122593698;0.755110852311433;0.6474352122593698;0.755110852311433;0.5466816756461621;0.5886740505563725;0.0;0.0;0.6474352122593698;0.755110852311433;party2_utility.xml;party1_utility.xml
