sep=;
Run time (s);Round;Exception;deadline;Agreement;Discounted;#agreeing;min.util.;max.util.;Dist. to Pareto;Dist. to Nash;Social Welfare;Agent 1;Agent 2;Agent 3;Agent 4;Utility 1;Utility 2;Utility 3;Utility 4;Disc. Util. 1;Disc. Util. 2;Disc. Util. 3;Disc. Util. 4;Perceived. Util. 1;Perceived. Util. 2;Perceived. Util. 3;Perceived. Util. 4;User Bother 1;User Bother 2;User Bother 3;User Bother 4;User Util. 1;User Util. 2;User Util. 3;User Util. 4;Profile 1;Profile 2;Profile 3;Profile 4
0.101;56;;60rounds;Yes;No;4;0.42490;0.80730;0.06017;0.43958;2.76694;BoulwareNegotiationParty@180;BoulwareNegotiationParty@181;ConcederNegotiationParty@182;Agent17@183;0.737255760843486;0.42489697359528794;0.807298480551944;0.7974884434177144;0.737255760843486;0.42489697359528794;0.807298480551944;0.7974884434177144;0.5663729824556145;0.47084765884052565;0.5484597999558266;0.8340544509629438;0.0;0.0;0.0;0.0;0.737255760843486;0.42489697359528794;0.807298480551944;0.7974884434177144;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
0.117;59;;60rounds;Yes;No;4;0.39926;0.77280;0.13748;0.48965;2.56812;Agent17@184;BoulwareNegotiationParty@185;ConcederNegotiationParty@186;Agent17@187;0.6341320021682197;0.39925579939178074;0.7727950946357308;0.7619356085058884;0.6341320021682197;0.39925579939178074;0.7727950946357308;0.7619356085058884;0.5640026646108903;0.34814247678958193;0.729157629914781;0.47958173216529065;0.0;0.0;0.0;0.0;0.6341320021682197;0.39925579939178074;0.7727950946357308;0.7619356085058884;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
0.097;53;;60rounds;Yes;No;4;0.48730;0.85304;0.09417;0.51487;2.59374;ConcederNegotiationParty@188;BoulwareNegotiationParty@189;ConcederNegotiationParty@190;Agent17@191;0.4872990210519366;0.49151873654955663;0.853036721167466;0.7618894126438379;0.4872990210519366;0.49151873654955663;0.853036721167466;0.7618894126438379;0.32600375890604594;0.6301885296108123;0.6122069330831549;0.7308563908431549;0.0;0.0;0.0;0.0;0.4872990210519366;0.49151873654955663;0.853036721167466;0.7618894126438379;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
0.118;57;;60rounds;Yes;No;4;0.67219;0.73915;0.08166;0.20901;2.77749;BoulwareNegotiationParty@192;Agent17@193;ConcederNegotiationParty@194;Agent17@195;0.6758552522186346;0.7391461760034391;0.6721919906455427;0.6902963638431617;0.6758552522186346;0.7391461760034391;0.6721919906455427;0.6902963638431617;0.5584252707330428;0.8311985867472876;0.36708810423225957;0.575079401982741;0.0;0.0;0.0;0.0;0.6758552522186346;0.7391461760034391;0.6721919906455427;0.6902963638431617;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
0.122;56;;60rounds;Yes;No;4;0.67123;0.74990;0.07856;0.18165;2.85197;Agent17@196;Agent17@197;ConcederNegotiationParty@198;Agent17@199;0.7392373152226992;0.6916038256711385;0.6712271844587434;0.7498989245779684;0.7392373152226992;0.6916038256711385;0.6712271844587434;0.7498989245779684;0.6493783640691333;0.6114971523013248;0.6302299153928629;0.5767993435655573;0.0;0.0;0.0;0.0;0.7392373152226992;0.6916038256711385;0.6712271844587434;0.7498989245779684;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
0.099;51;;60rounds;Yes;No;4;0.68499;0.88151;0.00000;0.16222;3.05750;ConcederNegotiationParty@200;Agent17@201;ConcederNegotiationParty@202;Agent17@203;0.8815139775362884;0.6849938461633399;0.7169674305224876;0.7740211201786458;0.8815139775362884;0.6849938461633399;0.7169674305224876;0.7740211201786458;1.0;0.462336446658242;0.5698462764483457;0.5225456566037378;0.0;0.0;0.0;0.0;0.8815139775362884;0.6849938461633399;0.7169674305224876;0.7740211201786458;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
0.097;49;;60rounds;Yes;No;4;0.45473;0.85730;0.00000;0.39550;2.87284;BoulwareNegotiationParty@204;ConcederNegotiationParty@205;ConcederNegotiationParty@206;Agent17@207;0.8273265858629415;0.45473117476905317;0.7334823654480437;0.8572988742716463;0.8273265858629415;0.45473117476905317;0.7334823654480437;0.8572988742716463;0.728556011223829;0.37988332511630607;0.5182099482237955;0.7200080608122129;0.0;0.0;0.0;0.0;0.8273265858629415;0.45473117476905317;0.7334823654480437;0.8572988742716463;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
0.094;46;;60rounds;Yes;No;4;0.42924;0.94042;0.00000;0.45094;2.91401;Agent17@208;ConcederNegotiationParty@209;ConcederNegotiationParty@210;Agent17@211;0.8957428911425758;0.42923783184116543;0.6486091316343259;0.9404175859903591;0.8957428911425758;0.42923783184116543;0.6486091316343259;0.9404175859903591;0.7236225077359135;0.3531319751489042;0.5824563397482141;0.9039791245568084;0.0;0.0;0.0;0.0;0.8957428911425758;0.42923783184116543;0.6486091316343259;0.9404175859903591;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
0.047;27;;60rounds;Yes;No;4;0.44826;1.00000;0.00000;0.47965;2.95734;ConcederNegotiationParty@212;ConcederNegotiationParty@213;ConcederNegotiationParty@214;Agent17@215;0.7088405633992299;0.44826399086065766;0.8002312433989486;1.0;0.7088405633992299;0.44826399086065766;0.8002312433989486;1.0;0.6265736584832683;0.36915925594651344;0.7708547286317844;0.9474522813844618;0.0;0.0;0.0;0.0;0.7088405633992299;0.44826399086065766;0.8002312433989486;1.0;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
0.082;53;;60rounds;Yes;No;4;0.52377;0.82373;0.06737;0.37930;2.73151;BoulwareNegotiationParty@216;BoulwareNegotiationParty@217;BoulwareNegotiationParty@218;ConcederNegotiationParty@219;0.5787398401009385;0.8052758667633163;0.8237251359876989;0.5237657012420324;0.5787398401009385;0.8052758667633163;0.8237251359876989;0.5237657012420324;0.5938802713786525;0.6254754406915402;0.6300101340176938;0.3154181073224163;0.0;0.0;0.0;0.0;0.5787398401009385;0.8052758667633163;0.8237251359876989;0.5237657012420324;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
0.109;58;;60rounds;Yes;No;4;0.45968;0.76075;0.17200;0.45211;2.49345;Agent17@220;BoulwareNegotiationParty@221;BoulwareNegotiationParty@222;ConcederNegotiationParty@223;0.66585500645918;0.45968280765169084;0.760746013260713;0.6071705461607173;0.66585500645918;0.45968280765169084;0.760746013260713;0.6071705461607173;0.5162509166080813;0.5807148295817766;0.404100864839237;0.3465875453839347;0.0;0.0;0.0;0.0;0.66585500645918;0.45968280765169084;0.760746013260713;0.6071705461607173;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
0.082;51;;60rounds;Yes;No;4;0.59625;0.89131;0.03770;0.37309;2.84226;ConcederNegotiationParty@224;BoulwareNegotiationParty@225;BoulwareNegotiationParty@226;ConcederNegotiationParty@227;0.5962520633243005;0.6287542194507056;0.8913127976603028;0.7259371163981438;0.5962520633243005;0.6287542194507056;0.8913127976603028;0.7259371163981438;0.5620958938326218;0.6769901802545295;0.69850888178788;0.6157040360801376;0.0;0.0;0.0;0.0;0.5962520633243005;0.6287542194507056;0.8913127976603028;0.7259371163981438;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
0.093;53;;60rounds;Yes;No;4;0.52377;0.82373;0.06737;0.37930;2.73151;BoulwareNegotiationParty@228;Agent17@229;BoulwareNegotiationParty@230;ConcederNegotiationParty@231;0.5787398401009385;0.8052758667633163;0.8237251359876989;0.5237657012420324;0.5787398401009385;0.8052758667633163;0.8237251359876989;0.5237657012420324;0.5938802713786525;0.6254754406915402;0.6300101340176938;0.3154181073224163;0.0;0.0;0.0;0.0;0.5787398401009385;0.8052758667633163;0.8237251359876989;0.5237657012420324;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
0.102;53;;60rounds;Yes;No;4;0.67123;0.74990;0.07856;0.18165;2.85197;Agent17@232;Agent17@233;BoulwareNegotiationParty@234;ConcederNegotiationParty@235;0.7392373152226992;0.6916038256711385;0.6712271844587434;0.7498989245779684;0.7392373152226992;0.6916038256711385;0.6712271844587434;0.7498989245779684;0.6493783640691333;0.6114971523013248;0.6302299153928629;0.5767993435655573;0.0;0.0;0.0;0.0;0.7392373152226992;0.6916038256711385;0.6712271844587434;0.7498989245779684;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
0.091;52;;60rounds;Yes;No;4;0.55907;0.83535;0.07018;0.37201;2.74944;ConcederNegotiationParty@236;Agent17@237;BoulwareNegotiationParty@238;ConcederNegotiationParty@239;0.5662224108049191;0.7887990420366128;0.8353453168023751;0.5590701478056402;0.5662224108049191;0.7887990420366128;0.8353453168023751;0.5590701478056402;0.4830170190901222;0.6805907265443114;0.6721581928011154;0.4705856429919527;0.0;0.0;0.0;0.0;0.5662224108049191;0.7887990420366128;0.8353453168023751;0.5590701478056402;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
0.077;50;;60rounds;Yes;No;4;0.46474;0.96470;0.00000;0.44449;2.93941;BoulwareNegotiationParty@240;ConcederNegotiationParty@241;BoulwareNegotiationParty@242;ConcederNegotiationParty@243;0.7213579926952491;0.4647408155873612;0.7886110625842724;0.9646955534363922;0.7213579926952491;0.4647408155873612;0.7886110625842724;0.9646955534363922;0.7374369107717986;0.3140439700937422;0.7287066698483626;0.7922847457149255;0.0;0.0;0.0;0.0;0.7213579926952491;0.4647408155873612;0.7886110625842724;0.9646955534363922;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
0.099;56;;60rounds;Yes;No;4;0.42821;0.74848;0.15132;0.46489;2.50456;Agent17@244;ConcederNegotiationParty@245;BoulwareNegotiationParty@246;ConcederNegotiationParty@247;0.7447783962121626;0.4282055238877314;0.7484789665951119;0.5830985233514424;0.7447783962121626;0.4282055238877314;0.7484789665951119;0.5830985233514424;0.5750767930639265;0.2564780678466729;0.5048864609047736;0.42464857914186704;0.0;0.0;0.0;0.0;0.7447783962121626;0.4282055238877314;0.7484789665951119;0.5830985233514424;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
0.049;32;;60rounds;Yes;No;4;0.38547;0.94046;0.00000;0.59235;2.80558;ConcederNegotiationParty@248;ConcederNegotiationParty@249;BoulwareNegotiationParty@250;ConcederNegotiationParty@251;0.5661829624566922;0.3854676382427004;0.913468179264608;0.9404593077714649;0.5661829624566922;0.3854676382427004;0.913468179264608;0.9404593077714649;0.48692390728592383;0.3582644394264327;0.9776242504311627;0.8414056985344162;0.0;0.0;0.0;0.0;0.5661829624566922;0.3854676382427004;0.913468179264608;0.9404593077714649;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
0.093;54;;60rounds;Yes;No;4;0.47202;0.81568;0.10566;0.41855;2.66662;BoulwareNegotiationParty@252;BoulwareNegotiationParty@253;Agent17@254;ConcederNegotiationParty@255;0.7005091721817249;0.472017947157242;0.8156755981553778;0.6784141649243756;0.7005091721817249;0.472017947157242;0.8156755981553778;0.6784141649243756;0.7041834776497824;0.5659305765677565;0.46076796526848834;0.42641163973410695;0.0;0.0;0.0;0.0;0.7005091721817249;0.472017947157242;0.8156755981553778;0.6784141649243756;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
0.110;56;;60rounds;Yes;No;4;0.59339;0.78689;0.08758;0.31214;2.75051;Agent17@256;BoulwareNegotiationParty@257;Agent17@258;ConcederNegotiationParty@259;0.6916847815751866;0.593385529313128;0.7868949623081583;0.6785412557500599;0.6916847815751866;0.593385529313128;0.7868949623081583;0.6785412557500599;0.5615544354724239;0.5213411690049525;0.7620967566018946;0.4918425150730561;0.0;0.0;0.0;0.0;0.6916847815751866;0.593385529313128;0.7868949623081583;0.6785412557500599;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
0.097;53;;60rounds;Yes;No;4;0.48730;0.85304;0.09417;0.51487;2.59374;ConcederNegotiationParty@260;BoulwareNegotiationParty@261;Agent17@262;ConcederNegotiationParty@263;0.4872990210519366;0.49151873654955663;0.853036721167466;0.7618894126438379;0.4872990210519366;0.49151873654955663;0.853036721167466;0.7618894126438379;0.32600375890604594;0.6301885296108123;0.6122069330831549;0.7308563908431549;0.0;0.0;0.0;0.0;0.4872990210519366;0.49151873654955663;0.853036721167466;0.7618894126438379;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
0.119;57;;60rounds;Yes;No;4;0.45192;0.76727;0.19210;0.50282;2.35566;BoulwareNegotiationParty@264;Agent17@265;Agent17@266;ConcederNegotiationParty@267;0.5678763142282712;0.5685981487824193;0.7672740610685816;0.45191595457739364;0.5678763142282712;0.5685981487824193;0.7672740610685816;0.45191595457739364;0.40425849088192994;0.3464848622062739;0.5739417577585995;0.32254153025342547;0.0;0.0;0.0;0.0;0.5678763142282712;0.5685981487824193;0.7672740610685816;0.45191595457739364;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
0.130;60;;60rounds;Yes;No;4;0.56888;0.76263;0.07888;0.31810;2.73749;Agent17@268;Agent17@269;Agent17@270;ConcederNegotiationParty@271;0.6916847815751866;0.5688767296128536;0.7626332401728181;0.7142960583692922;0.6916847815751866;0.5688767296128536;0.7626332401728181;0.7142960583692922;0.5194213245933601;0.5789835324194486;0.6844653260641287;0.6125949656996428;0.0;0.0;0.0;0.0;0.6916847815751866;0.5688767296128536;0.7626332401728181;0.7142960583692922;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
0.100;52;;60rounds;Yes;No;4;0.55907;0.83535;0.07018;0.37201;2.74944;ConcederNegotiationParty@272;Agent17@273;Agent17@274;ConcederNegotiationParty@275;0.5662224108049191;0.7887990420366128;0.8353453168023751;0.5590701478056402;0.5662224108049191;0.7887990420366128;0.8353453168023751;0.5590701478056402;0.4830170190901222;0.6805907265443114;0.6721581928011154;0.4705856429919527;0.0;0.0;0.0;0.0;0.5662224108049191;0.7887990420366128;0.8353453168023751;0.5590701478056402;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
0.091;52;;60rounds;Yes;No;4;0.59245;0.88517;0.00000;0.36702;2.96987;BoulwareNegotiationParty@276;ConcederNegotiationParty@277;Agent17@278;ConcederNegotiationParty@279;0.6470879065888879;0.5924511798846741;0.8851706197237469;0.8451638129236974;0.6470879065888879;0.5924511798846741;0.8851706197237469;0.8451638129236974;0.6319035150334685;0.4468697349649653;0.8545415224913495;0.8185602845479163;0.0;0.0;0.0;0.0;0.6470879065888879;0.5924511798846741;0.8851706197237469;0.8451638129236974;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
0.122;54;;60rounds;Yes;No;4;0.44941;0.83156;0.07047;0.42265;2.77996;Agent17@280;ConcederNegotiationParty@281;Agent17@282;ConcederNegotiationParty@283;0.737255760843486;0.44940577329556225;0.8315602026872841;0.761733640798482;0.737255760843486;0.44940577329556225;0.8315602026872841;0.761733640798482;0.6085060933346783;0.4132052954260297;0.6260912304935925;0.7133020003363572;0.0;0.0;0.0;0.0;0.737255760843486;0.44940577329556225;0.8315602026872841;0.761733640798482;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
0.068;37;;60rounds;Yes;No;4;0.43241;1.00000;0.00000;0.61438;2.64534;ConcederNegotiationParty@284;ConcederNegotiationParty@285;Agent17@286;ConcederNegotiationParty@287;0.4869713700960755;0.4324063572987669;0.9999999999999999;0.7259586914540839;0.4869713700960755;0.4324063572987669;0.9999999999999999;0.7259586914540839;0.36075208084512517;0.25313689274062773;0.9335974078990487;0.6723440289013224;0.0;0.0;0.0;0.0;0.4869713700960755;0.4324063572987669;0.9999999999999999;0.7259586914540839;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
0.079;51;;60rounds;Yes;No;4;0.52367;0.80228;0.17842;0.32401;2.57974;BoulwareNegotiationParty@288;BoulwareNegotiationParty@289;ConcederNegotiationParty@290;ConcederNegotiationParty@291;0.6837055385431724;0.8022781032795586;0.5700838233533425;0.5236730847391701;0.6837055385431724;0.8022781032795586;0.5700838233533425;0.5236730847391701;0.686624077109592;0.6982437337299067;0.16513089677542417;0.2294018807879054;0.0;0.0;0.0;0.0;0.6837055385431724;0.8022781032795586;0.5700838233533425;0.5236730847391701;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
0.101;56;;60rounds;Yes;No;4;0.51616;0.80098;0.16261;0.38740;2.53658;Agent17@292;BoulwareNegotiationParty@293;ConcederNegotiationParty@294;ConcederNegotiationParty@295;0.8009761327081807;0.5161607135777586;0.6477376637067629;0.5717070572228218;0.8009761327081807;0.5161607135777586;0.6477376637067629;0.5717070572228218;0.6930925948982607;0.5048591737717747;0.29675808041517354;0.22820133237161375;0.0;0.0;0.0;0.0;0.8009761327081807;0.5161607135777586;0.6477376637067629;0.5717070572228218;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
0.039;25;;60rounds;Yes;No;4;0.55925;0.87242;0.06639;0.34563;2.71086;ConcederNegotiationParty@296;BoulwareNegotiationParty@297;ConcederNegotiationParty@298;ConcederNegotiationParty@299;0.5665500617607802;0.8724202209876767;0.7126437601051814;0.5592460663761619;0.5665500617607802;0.8724202209876767;0.7126437601051814;0.5592460663761619;0.49040180803010686;1.0;0.42839914852298755;0.40834555430719843;0.0;0.0;0.0;0.0;0.5665500617607802;0.8724202209876767;0.7126437601051814;0.5592460663761619;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
0.076;40;;60rounds;Yes;No;4;0.64291;0.92861;0.00000;0.16638;3.07423;BoulwareNegotiationParty@300;Agent17@301;ConcederNegotiationParty@302;ConcederNegotiationParty@303;0.7847795040475406;0.9286065940978353;0.7179322367092869;0.6429089542053743;0.7847795040475406;0.9286065940978353;0.7179322367092869;0.6429089542053743;0.9263682966919691;0.754823577280136;0.38176425423419524;0.3851433678085633;0.0;0.0;0.0;0.0;0.7847795040475406;0.9286065940978353;0.7179322367092869;0.6429089542053743;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
0.102;49;;60rounds;Yes;No;4;0.62531;0.86571;0.00000;0.14967;2.95069;Agent17@304;Agent17@305;ConcederNegotiationParty@306;ConcederNegotiationParty@307;0.8657132386231943;0.7218681791762096;0.6253122156857849;0.737795814778623;0.8657132386231943;0.7218681791762096;0.6253122156857849;0.737795814778623;0.7885619246523592;0.6372449125386681;0.3291189121544921;0.6000670168953219;0.0;0.0;0.0;0.0;0.8657132386231943;0.7218681791762096;0.6253122156857849;0.737795814778623;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
0.071;41;;60rounds;Yes;No;4;0.50014;1.00000;0.00000;0.38179;2.74438;ConcederNegotiationParty@308;Agent17@309;ConcederNegotiationParty@310;ConcederNegotiationParty@311;0.6586706799511337;1.0;0.5855773977729107;0.5001367870300982;0.6586706799511337;1.0;0.5855773977729107;0.5001367870300982;0.7518377549263745;0.8034562217462742;0.2178369185940568;0.2177693732246742;0.0;0.0;0.0;0.0;0.6586706799511337;1.0;0.5855773977729107;0.5001367870300982;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
0.032;20;;60rounds;Yes;No;4;0.68499;0.88151;0.00000;0.16222;3.05750;BoulwareNegotiationParty@312;ConcederNegotiationParty@313;ConcederNegotiationParty@314;ConcederNegotiationParty@315;0.8815139775362884;0.6849938461633399;0.7169674305224876;0.7740211201786458;0.8815139775362884;0.6849938461633399;0.7169674305224876;0.7740211201786458;1.0;0.462336446658242;0.5698462764483457;0.5225456566037378;0.0;0.0;0.0;0.0;0.8815139775362884;0.6849938461633399;0.7169674305224876;0.7740211201786458;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
0.073;41;;60rounds;Yes;No;4;0.26447;0.92078;0.00000;0.60394;2.73137;Agent17@316;ConcederNegotiationParty@317;ConcederNegotiationParty@318;ConcederNegotiationParty@319;0.9207777497346143;0.2644695845741309;0.6292421636098654;0.9168812882812872;0.9207777497346143;0.2644695845741309;0.6292421636098654;0.9168812882812872;0.7016128914727493;0.2071893745220669;0.4234165473606708;0.7797641742294351;0.0;0.0;0.0;0.0;0.9207777497346143;0.2644695845741309;0.6292421636098654;0.9168812882812872;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
0.029;20;;60rounds;Yes;No;4;0.51674;0.86848;0.08373;0.46053;2.67719;ConcederNegotiationParty@320;ConcederNegotiationParty@321;ConcederNegotiationParty@322;ConcederNegotiationParty@323;0.5540038420213029;0.5167385339827171;0.8684814507130385;0.737970529797132;0.5540038420213029;0.5167385339827171;0.8684814507130385;0.737970529797132;0.5153324672769402;0.4720398878416627;0.6115952315659433;0.5959581209063404;0.0;0.0;0.0;0.0;0.5540038420213029;0.5167385339827171;0.8684814507130385;0.737970529797132;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
